https://kazan.cian.ru/sale/flat/204022098/ 78 6500000 30:3:22:36
https://kazan.cian.ru/sale/flat/200761510/ 18 1350000 30:3:23:45
https://kazan.cian.ru/sale/flat/203447481/ 36 2350000 31:3:10:41
https://kazan.cian.ru/sale/flat/200851815/ 13 900000 31:3:11:10
https://kazan.cian.ru/sale/flat/202285881/ 70 4550000 31:3:17:26
https://kazan.cian.ru/sale/flat/203848306/ 14 900000 31:3:13:55
https://kazan.cian.ru/sale/flat/198116503/ 15 1150000 31:3:12:02
https://kazan.cian.ru/sale/flat/200218520/ 41 2750000 31:3:14:05
https://kazan.cian.ru/sale/flat/203743212/ 54 4220000 31:3:17:05
https://kazan.cian.ru/sale/flat/200671295/ 63 5600000 31:3:16:36
https://kazan.cian.ru/sale/flat/200093306/ 93 6650000 31:3:17:26
https://kazan.cian.ru/sale/flat/200700987/ 97 7450000 31:3:17:25
https://kazan.cian.ru/sale/flat/203297935/ 18 1220000 31:3:14:05
https://kazan.cian.ru/sale/flat/203365105/ 62 3690000 31:3:13:55
https://kazan.cian.ru/sale/flat/200579814/ 21 1250000 31:3:15:27
https://kazan.cian.ru/sale/flat/176974977/ 18 1250000 31:3:12:02
https://kazan.cian.ru/sale/flat/203354886/ 18 1300000 30:3:00:26
https://kazan.cian.ru/sale/flat/203607538/ 32 1550000 30:3:23:11
https://kazan.cian.ru/sale/flat/203607535/ 33 1860000 30:3:23:11
https://kazan.cian.ru/sale/flat/202341982/ 27 1860000 30:3:22:27
https://kazan.cian.ru/sale/flat/202809289/ 35 2000000 31:3:18:08
https://kazan.cian.ru/sale/flat/203156210/ 37 2300000 31:3:18:07
https://kazan.cian.ru/sale/flat/201091741/ 30 2460000 31:3:17:16
https://kazan.cian.ru/sale/flat/201556507/ 47 2570000 31:3:18:08
https://kazan.cian.ru/sale/flat/203356850/ 30 2600000 31:3:13:45
https://kazan.cian.ru/sale/flat/203590363/ 32 2700000 31:3:18:07
https://kazan.cian.ru/sale/flat/201563675/ 32 2700000 31:3:04:40
https://kazan.cian.ru/sale/flat/199655167/ 32 2720000 30:3:23:05
https://kazan.cian.ru/sale/flat/199852787/ 51 3899000 30:3:02:01
https://kazan.cian.ru/sale/flat/200761510/ 18 1350000 30:3:23:45
https://kazan.cian.ru/sale/flat/198165964/ 109 8999000 30:3:00:21
https://kazan.cian.ru/sale/flat/202592868/ 34 2700000 30:3:22:27
https://kazan.cian.ru/sale/flat/198138725/ 51 2770000 31:3:16:22
